CVE ID,Title,Description,Technology Area,Vulnerability Type,Access Vector,CVSS Rating,CVSS Score,CVSS String,Affected Chipsets,Affected Software Versions,Bulletin Date,Source URL
CVE-2022-39091,Elevation of privilege in power management service,"In power management service, there is a missing permission check. This could lead to set up power management service with no additional execution privileges needed.",Android,CWE-862 Missing Authorization,Local,Medium,5.5,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-39092,Elevation of privilege in power management service,"In power management service, there is a missing permission check. This could lead to set up power management service with no additional execution privileges needed.",Android,CWE-862 Missing Authorization,Local,Medium,5.5,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-39090,Elevation of privilege in power management service,"In power management service, there is a missing permission check. This could lead to set up power management service with no additional execution privileges needed.",Android,CWE-862 Missing Authorization,Local,Medium,5.5,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42776,Elevation of privilege in UscAIEngine service,"In UscAIEngine service, there is a missing permission check. This could lead to set up UscAIEngine service with no additional execution privileges needed.",Android,CWE-862 Missing Authorization,Local,Medium,4.4,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42778,Elevation of privilege windows manager service,"In windows manager service, there is a missing permission check. This could lead to set up windows manager service with no additional execution privileges needed.",Android,CWE-862 Missing Authorization,Local,Medium,6.3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:C/C:H/I:N/A:N,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android11,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-39132,Heap-based buffer overflow in camera driver,"In camera driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",Kernel,CWE-126 Buffer Over-read,Local,High,7.7,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-39130,Buffer over-read in face detect driver,"In face detect driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",Kernel,CWE-126 Buffer Over-read,Local,High,7.7,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-39129,Stack-based buffer overflow in face detect driver,"In face detect driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",Kernel,CWE-121 Stack-based Buffer Overflow,Local,High,7.7,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42755,Out-of-bounds write in wlan driver,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services",WLAN Firmware,CWE-787 Out-of-bounds Write,Local,High,7.3,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8023,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-39133,Out-of-bounds write in wlan driver,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services",WLAN Firmware,CWE-787 Out-of-bounds Write,Local,High,7.3,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8022,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42759,Buffer Over-read in wlan driver,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",WLAN Firmware,CWE-126 Buffer Over-read,Local,Medium,6.6,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8017,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42772,Out-of-bounds write in wlan driver,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services",WLAN Firmware,CWE-787 Out-of-bounds Write,Local,High,7.3,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8021,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42758,Buffer Over-read in wlan driver,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",WLAN Firmware,CWE-126 Buffer Over-read,Local,Medium,6.6,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8016,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42757,Buffer Over-read in wlan driver,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",WLAN Firmware,CWE-126 Buffer Over-read,Local,Medium,6.6,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8015,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42768,Buffer over-read in wlan driver,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",WLAN Firmware,CWE-126 Buffer Over-read,Local,Medium,6.6,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8013,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42767,Integer overflow in wlan driver,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",WLAN Firmware,CWE-190 Integer Overflow,Local,Medium,6.6,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8012,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42766,Information disclosure in wlan driver,"In wlan driver, there is a possible missing permission check, This could lead to local information disclosure.",WLAN Firmware,CWE-200 Information Disclosure,Local,Medium,6.6,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8011,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42765,Integer overflow in wlan driver,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",WLAN Firmware,CWE-190 Integer Overflow,Local,Medium,6.6,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8010,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42764,Integer overflow in wlan driver,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",WLAN Firmware,CWE-190 Integer Overflow,Local,Medium,6.6,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8009,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42763,Integer overflow in wlan driver,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",WLAN Firmware,CWE-190 Integer Overflow,Local,Medium,6.6,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8008,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42782,Information Disclosure in wlan driver,"In wlan driver, there is a possible missing permission check, This could lead to local information disclosure.",WLAN Firmware,CWE-200 Information Disclosure,Local,Medium,6.6,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8007,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42781,Buffer over-read in wlan driver,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",WLAN Firmware,CWE-126 Buffer Over-read,Local,Medium,6.6,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8006,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42780,Buffer over-read in wlan driver,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",WLAN Firmware,CWE-126 Buffer Over-read,Local,Medium,6.6,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8005,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42762,Buffer over-read in wlan driver,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",WLAN Firmware,CWE-126 Buffer Over-read,Local,Medium,6.6,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8004,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42779,Buffer over-read in wlan driver,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",WLAN Firmware,CWE-126 Buffer Over-read,Local,Medium,6.6,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8003,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-42774,Buffer over-read in wlan driver,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",WLAN Firmware,CWE-126 Buffer Over-read,Local,Medium,6.6,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8002,Android10/Android11/Android12,2022-12-05,https://www.unisoc.com/en/support/product-security-bulletin/1599588060988411906
CVE-2022-39128,Integer Overflow in sensor driver,"In sensor driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",Kernel,CWE-400 Uncontrolled Resource Consumption,Local,Medium,5.3,CVSS:3.1/AV:L/AC:L/PR:H/UI:R/S:U/C:L/I:L/A:H,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12,2022-11-08,https://www.unisoc.com/en/support/product-security-bulletin/1575020929476526082
CVE-2022-39127,Integer Overflow in sensor driver,"In sensor driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",Kernel,CWE-400 Uncontrolled Resource Consumption,Local,Medium,5.3,CVSS:3.1/AV:L/AC:L/PR:H/UI:R/S:U/C:L/I:L/A:H,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12,2022-11-08,https://www.unisoc.com/en/support/product-security-bulletin/1575020929476526082
CVE-2022-39126,Integer Overflow in sensor driver,"In sensor driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",Kernel,CWE-400 Uncontrolled Resource Consumption,Local,Medium,5.3,CVSS:3.1/AV:L/AC:L/PR:H/UI:R/S:U/C:L/I:L/A:H,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12,2022-11-08,https://www.unisoc.com/en/support/product-security-bulletin/1575020929476526082
CVE-2022-39125,Integer Overflow in sensor driver,"In sensor driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",Kernel,CWE-400 Uncontrolled Resource Consumption,Local,Medium,5.3,CVSS:3.1/AV:L/AC:L/PR:H/UI:R/S:U/C:L/I:L/A:H,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12,2022-11-08,https://www.unisoc.com/en/support/product-security-bulletin/1575020929476526082
CVE-2022-39124,Integer Overflow in sensor driver,"In sensor driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",Kernel,CWE-400 Uncontrolled Resource Consumption,Local,Medium,5.3,CVSS:3.1/AV:L/AC:L/PR:H/UI:R/S:U/C:L/I:L/A:H,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12,2022-11-08,https://www.unisoc.com/en/support/product-security-bulletin/1575020929476526082
CVE-2022-39123,Integer Overflow in sensor driver,"In sensor driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",Kernel,CWE-400 Uncontrolled Resource Consumption,Local,Medium,5.3,CVSS:3.1/AV:L/AC:L/PR:H/UI:R/S:U/C:L/I:L/A:H,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12,2022-11-08,https://www.unisoc.com/en/support/product-security-bulletin/1575020929476526082
